r (km)   P (dyn/cm^2)   M/M_solar   rho (g/cm^3)   g_{tt}   g_{rr}   n_b (fm^{-3})   A_eq   M_n* (MeV, core)/A (crust)   Z_eq   M_p* (MeV, core)/Z (crust)   n_e (fm^{-3})   n_n(n_nf) (fm^{-3})   mu_n(mu_nf) (MeV)
4.1151   6.97480796e+34   0.101790534   6.69122586e+14   -0.561745242   1.07881078   0.376624933   0   483.443157   0   479.17512   0.0262319523   0.33630554   1110.75248
4.1201   6.97051392e+34   0.102148966   6.68975353e+14   -0.561781179   1.07900666   0.376550675   0   483.526797   0   479.223771   0.0262220677   0.336249202   1110.68018
4.1251   6.96621608e+34   0.10250819   6.68827946e+14   -0.56181716   1.07920279   0.376476326   0   483.610565   0   479.27249   0.0262121737   0.336192788   1110.6078
4.1301   6.96191446e+34   0.102868207   6.68680365e+14   -0.561853185   1.07939918   0.376401884   0   483.69446   0   479.321278   0.0262022704   0.336136298   1110.53535
4.1351   6.95760905e+34   0.103229016   6.68532611e+14   -0.561889252   1.07959583   0.376327351   0   483.778482   0   479.370134   0.0261923578   0.336079732   1110.46282
4.1401   6.95329986e+34   0.10359062   6.68384684e+14   -0.561925364   1.07979274   0.376252724   0   483.862631   0   479.419059   0.0261824357   0.336023091   1110.39021
4.1451   6.9489869e+34   0.103953017   6.68236582e+14   -0.561961519   1.0799899   0.376178006   0   483.946908   0   479.468053   0.0261725043   0.335966373   1110.31753
4.1501   6.94467017e+34   0.10431621   6.68088307e+14   -0.561997717   1.08018731   0.376103195   0   484.031313   0   479.517116   0.0261625636   0.33590958   1110.24478
4.1551   6.94034967e+34   0.104680197   6.67939858e+14   -0.562033959   1.08038499   0.376028291   0   484.115846   0   479.566247   0.0261526135   0.33585271   1110.17195
4.1601   6.93602542e+34   0.105044981   6.67791235e+14   -0.562070244   1.08058292   0.375953295   0   484.200506   0   479.615448   0.026142654   0.335795765   1110.09905
4.1651   6.93169741e+34   0.105410561   6.67642438e+14   -0.562106573   1.08078111   0.375878206   0   484.285295   0   479.664717   0.0261326852   0.335738743   1110.02607
4.1701   6.92736565e+34   0.105776938   6.67493467e+14   -0.562142945   1.08097955   0.375803025   0   484.370213   0   479.714056   0.026122707   0.335681644   1109.95302
4.1751   6.92303015e+34   0.106144113   6.67344322e+14   -0.562179361   1.08117825   0.375727751   0   484.455259   0   479.763464   0.0261127195   0.33562447   1109.87989
4.1801   6.91869091e+34   0.106512086   6.67195002e+14   -0.56221582   1.08137721   0.375652384   0   484.540434   0   479.812941   0.0261027226   0.335567219   1109.80669
4.1851   6.91434793e+34   0.106880858   6.67045507e+14   -0.562252322   1.08157642   0.375576924   0   484.625737   0   479.862488   0.0260927164   0.335509891   1109.73341
4.1901   6.91000123e+34   0.107250429   6.66895839e+14   -0.562288868   1.0817759   0.375501371   0   484.71117   0   479.912104   0.0260827009   0.335452487   1109.66006
4.1951   6.9056508e+34   0.1076208   6.66745995e+14   -0.562325458   1.08197562   0.375425725   0   484.796732   0   479.961789   0.026072676   0.335395006   1109.58663
4.2001   6.90129665e+34   0.107991971   6.66595977e+14   -0.562362091   1.08217561   0.375349986   0   484.882424   0   480.011544   0.0260626418   0.335337449   1109.51313
4.2051   6.89693879e+34   0.108363944   6.66445784e+14   -0.562398767   1.08237585   0.375274154   0   484.968245   0   480.061369   0.0260525982   0.335279814   1109.43956
4.2101   6.89257721e+34   0.108736718   6.66295416e+14   -0.562435487   1.08257635   0.375198228   0   485.054196   0   480.111264   0.0260425453   0.335222103   1109.36591
4.2151   6.88821194e+34   0.109110294   6.66144873e+14   -0.56247225   1.08277711   0.375122209   0   485.140276   0   480.161228   0.0260324831   0.335164315   1109.29218
4.2201   6.88384296e+34   0.109484673   6.65994155e+14   -0.562509057   1.08297813   0.375046097   0   485.226487   0   480.211262   0.0260224116   0.33510645   1109.21838
4.2251   6.8794703e+34   0.109859855   6.65843261e+14   -0.562545907   1.0831794   0.374969892   0   485.312829   0   480.261366   0.0260123307   0.335048508   1109.14451
4.2301   6.87509394e+34   0.11023584   6.65692193e+14   -0.5625828   1.08338093   0.374893593   0   485.3993   0   480.311541   0.0260022405   0.334990489   1109.07056
4.2351   6.8707139e+34   0.11061263   6.65540949e+14   -0.562619737   1.08358272   0.3748172   0   485.485902   0   480.361785   0.025992141   0.334932392   1108.99653
4.2401   6.86633018e+34   0.110990225   6.65389529e+14   -0.562656718   1.08378476   0.374740714   0   485.572635   0   480.4121   0.0259820322   0.334874218   1108.92243
4.2451   6.86194279e+34   0.111368626   6.65237934e+14   -0.562693742   1.08398706   0.374664134   0   485.659499   0   480.462485   0.025971914   0.334815967   1108.84826
4.2501   6.85755173e+34   0.111747832   6.65086163e+14   -0.562730809   1.08418962   0.374587461   0   485.746495   0   480.51294   0.0259617865   0.334757639   1108.77401
4.2551   6.85315701e+34   0.112127845   6.64934216e+14   -0.56276792   1.08439244   0.374510693   0   485.833621   0   480.563466   0.0259516497   0.334699232   1108.69968
4.2601   6.84875863e+34   0.112508665   6.64782093e+14   -0.562805074   1.08459551   0.374433832   0   485.920879   0   480.614062   0.0259415036   0.334640749   1108.62528
4.2651   6.8443566e+34   0.112890292   6.64629795e+14   -0.562842271   1.08479885   0.374356876   0   486.008269   0   480.664729   0.0259313482   0.334582187   1108.55081
4.2701   6.83995092e+34   0.113272728   6.6447732e+14   -0.562879512   1.08500244   0.374279827   0   486.09579   0   480.715467   0.0259211835   0.334523548   1108.47626
4.2751   6.8355416e+34   0.113655972   6.64324669e+14   -0.562916797   1.08520629   0.374202684   0   486.183444   0   480.766275   0.0259110095   0.334464831   1108.40164
4.2801   6.83112864e+34   0.114040025   6.64171842e+14   -0.562954124   1.08541039   0.374125446   0   486.271229   0   480.817155   0.0259008261   0.334406036   1108.32694
4.2851   6.82671204e+34   0.114424889   6.64018838e+14   -0.562991496   1.08561476   0.374048114   0   486.359147   0   480.868105   0.0258906335   0.334347164   1108.25217
4.2901   6.82229182e+34   0.114810562   6.63865658e+14   -0.56302891   1.08581938   0.373970688   0   486.447198   0   480.919126   0.0258804316   0.334288213   1108.17732
4.2951   6.81786798e+34   0.115197046   6.63712301e+14   -0.563066368   1.08602426   0.373893167   0   486.535381   0   480.970218   0.0258702203   0.334229184   1108.1024
4.3001   6.81344053e+34   0.115584342   6.63558767e+14   -0.56310387   1.0862294   0.373815552   0   486.623698   0   481.021382   0.0258599998   0.334170077   1108.0274
4.3051   6.80900946e+34   0.115972449   6.63405056e+14   -0.563141415   1.0864348   0.373737843   0   486.712147   0   481.072617   0.02584977   0.334110892   1107.95233
4.3101   6.80457478e+34   0.116361369   6.63251169e+14   -0.563179003   1.08664045   0.373660038   0   486.80073   0   481.123923   0.0258395308   0.334051628   1107.87718
4.3151   6.8001365e+34   0.116751102   6.63097105e+14   -0.563216635   1.08684636   0.37358214   0   486.889446   0   481.175301   0.0258292824   0.333992286   1107.80196
4.3201   6.79569463e+34   0.117141648   6.62942863e+14   -0.56325431   1.08705253   0.373504146   0   486.978296   0   481.22675   0.0258190247   0.333932865   1107.72666
4.3251   6.79124917e+34   0.117533008   6.62788444e+14   -0.563292028   1.08725896   0.373426058   0   487.067279   0   481.278271   0.0258087577   0.333873366   1107.65129
4.3301   6.78680012e+34   0.117925182   6.62633848e+14   -0.56332979   1.08746565   0.373347874   0   487.156397   0   481.329863   0.0257984815   0.333813788   1107.57584
4.3351   6.78234749e+34   0.118318172   6.62479074e+14   -0.563367595   1.0876726   0.373269596   0   487.245649   0   481.381528   0.0257881959   0.333754132   1107.50032
4.3401   6.77789129e+34   0.118711977   6.62324123e+14   -0.563405444   1.0878798   0.373191223   0   487.335035   0   481.433264   0.025777901   0.333694396   1107.42472
4.3451   6.77343151e+34   0.119106598   6.62168997e+14   -0.563443336   1.08808727   0.373112756   0   487.424554   0   481.485071   0.0257675971   0.333634583   1107.34905
4.3501   6.76896817e+34   0.119502035   6.62013698e+14   -0.563481271   1.08829499   0.373034197   0   487.514205   0   481.536948   0.0257572843   0.333574693   1107.27331
4.3551   6.76450128e+34   0.11989829   6.61858227e+14   -0.56351925   1.08850297   0.372955545   0   487.603987   0   481.588896   0.0257469625   0.333514726   1107.1975
4.3601   6.76003082e+34   0.120295362   6.61702583e+14   -0.563557272   1.08871121   0.3728768   0   487.693902   0   481.640914   0.0257366317   0.333454682   1107.12161
4.3651   6.75555682e+34   0.120693253   6.61546765e+14   -0.563595338   1.0889197   0.372797963   0   487.78395   0   481.693003   0.0257262921   0.333394561   1107.04565
4.3701   6.75107928e+34   0.121091961   6.61390775e+14   -0.563633447   1.08912846   0.372719032   0   487.874129   0   481.745163   0.0257159435   0.333334362   1106.96962
4.3751   6.74659819e+34   0.121491489   6.61234611e+14   -0.563671599   1.08933748   0.372640009   0   487.964442   0   481.797393   0.0257055859   0.333274086   1106.89351
4.3801   6.74211358e+34   0.121891837   6.61078274e+14   -0.563709795   1.08954675   0.372560892   0   488.054887   0   481.849694   0.0256952194   0.333213733   1106.81733
4.3851   6.73762543e+34   0.122293005   6.60921763e+14   -0.563748034   1.08975628   0.372481683   0   488.145466   0   481.902066   0.025684844   0.333153301   1106.74109
4.3901   6.73313376e+34   0.122694993   6.60765079e+14   -0.563786317   1.08996607   0.37240238   0   488.236178   0   481.954509   0.0256744597   0.333092793   1106.66476
4.3951   6.72863858e+34   0.123097803   6.60608221e+14   -0.563824642   1.09017612   0.372322984   0   488.327023   0   482.007024   0.0256640664   0.333032206   1106.58837
4.4001   6.72413988e+34   0.123501434   6.60451189e+14   -0.563863012   1.09038643   0.372243495   0   488.418002   0   482.059609   0.0256536642   0.332971542   1106.5119
4.4051   6.71963767e+34   0.123905887   6.60293984e+14   -0.563901424   1.090597   0.372163912   0   488.509115   0   482.112266   0.0256432531   0.3329108   1106.43536
4.4101   6.71513196e+34   0.124311163   6.60136604e+14   -0.56393988   1.09080783   0.372084236   0   488.600362   0   482.164994   0.025632833   0.33284998   1106.35875
4.4151   6.71062276e+34   0.124717262   6.5997905e+14   -0.563978379   1.09101892   0.372004466   0   488.691743   0   482.217794   0.0256224041   0.332789082   1106.28206
4.4201   6.70611006e+34   0.125124185   6.59821321e+14   -0.564016922   1.09123026   0.371924602   0   488.783258   0   482.270665   0.0256119662   0.332728106   1106.20531
4.4251   6.70159388e+34   0.125531932   6.59663419e+14   -0.564055508   1.09144187   0.371844645   0   488.874909   0   482.323607   0.0256015193   0.332667051   1106.12848
4.4301   6.69707422e+34   0.125940503   6.59505341e+14   -0.564094137   1.09165373   0.371764594   0   488.966694   0   482.376622   0.0255910636   0.332605919   1106.05157
4.4351   6.69255108e+34   0.1263499   6.59347089e+14   -0.56413281   1.09186586   0.371684449   0   489.058614   0   482.429708   0.0255805989   0.332544708   1105.9746
4.4401   6.68802447e+34   0.126760122   6.59188663e+14   -0.564171526   1.09207824   0.37160421   0   489.150669   0   482.482867   0.0255701253   0.332483418   1105.89755
4.4451   6.6834944e+34   0.12717117   6.59030061e+14   -0.564210285   1.09229088   0.371523877   0   489.24286   0   482.536097   0.0255596428   0.33242205   1105.82043
4.4501   6.67896087e+34   0.127583045   6.58871284e+14   -0.564249088   1.09250378   0.37144345   0   489.335186   0   482.589399   0.0255491514   0.332360604   1105.74324
4.4551   6.67442388e+34   0.127995747   6.58712332e+14   -0.564287934   1.09271695   0.371362928   0   489.427648   0   482.642774   0.025538651   0.332299079   1105.66597
4.4601   6.66988345e+34   0.128409276   6.58553205e+14   -0.564326823   1.09293037   0.371282313   0   489.520246   0   482.69622   0.0255281418   0.332237475   1105.58863
4.4651   6.66533957e+34   0.128823634   6.58393902e+14   -0.564365756   1.09314405   0.371201603   0   489.612981   0   482.74974   0.0255176236   0.332175792   1105.51122
4.4701   6.66079225e+34   0.129238819   6.58234424e+14   -0.564404732   1.09335799   0.371120798   0   489.705851   0   482.803331   0.0255070965   0.33211403   1105.43374
4.4751   6.6562415e+34   0.129654834   6.58074771e+14   -0.564443752   1.09357219   0.371039899   0   489.798859   0   482.856996   0.0254965605   0.332052189   1105.35618
4.4801   6.65168732e+34   0.130071679   6.57914941e+14   -0.564482814   1.09378665   0.370958906   0   489.892003   0   482.910732   0.0254860156   0.331990269   1105.27855
4.4851   6.64712972e+34   0.130489353   6.57754936e+14   -0.56452192   1.09400137   0.370877818   0   489.985284   0   482.964542   0.0254754618   0.33192827   1105.20085
4.4901   6.6425687e+34   0.130907858   6.57594754e+14   -0.56456107   1.09421635   0.370796634   0   490.078702   0   483.018424   0.025464899   0.331866191   1105.12308
4.4951   6.63800427e+34   0.131327193   6.57434397e+14   -0.564600262   1.09443159   0.370715356   0   490.172258   0   483.07238   0.0254543274   0.331804034   1105.04523
4.5001   6.63343644e+34   0.13174736   6.57273863e+14   -0.564639498   1.09464708   0.370633984   0   490.265951   0   483.126408   0.0254437468   0.331741796   1104.96731
4.5051   6.6288652e+34   0.132168359   6.57113152e+14   -0.564678778   1.09486284   0.370552516   0   490.359782   0   483.18051   0.0254331574   0.331679479   1104.88932
4.5101   6.62429057e+34   0.13259019   6.56952266e+14   -0.5647181   1.09507886   0.370470953   0   490.453751   0   483.234684   0.025422559   0.331617083   1104.81125
4.5151   6.61971255e+34   0.133012854   6.56791202e+14   -0.564757466   1.09529514   0.370389295   0   490.547858   0   483.288932   0.0254119517   0.331554607   1104.73311
4.5201   6.61513114e+34   0.133436351   6.56629962e+14   -0.564796875   1.09551168   0.370307541   0   490.642104   0   483.343254   0.0254013356   0.331492051   1104.6549
4.5251   6.61054636e+34   0.133860682   6.56468545e+14   -0.564836328   1.09572848   0.370225692   0   490.736488   0   483.397649   0.0253907105   0.331429415   1104.57662
4.5301   6.6059582e+34   0.134285847   6.56306951e+14   -0.564875824   1.09594554   0.370143748   0   490.831011   0   483.452117   0.0253800765   0.331366699   1104.49826
4.5351   6.60136667e+34   0.134711847   6.56145179e+14   -0.564915363   1.09616286   0.370061708   0   490.925673   0   483.506659   0.0253694336   0.331303903   1104.41983
4.5401   6.59677178e+34   0.135138681   6.5598323e+14   -0.564954945   1.09638044   0.369979573   0   491.020475   0   483.561275   0.0253587818   0.331241027   1104.34133
4.5451   6.59217353e+34   0.135566351   6.55821104e+14   -0.564994571   1.09659828   0.369897342   0   491.115415   0   483.615965   0.0253481211   0.331178071   1104.26275
4.5501   6.58757193e+34   0.135994858   6.55658801e+14   -0.56503424   1.09681638   0.369815015   0   491.210496   0   483.670729   0.0253374515   0.331115034   1104.18411
4.5551   6.58296698e+34   0.1364242   6.55496319e+14   -0.565073953   1.09703474   0.369732592   0   491.305716   0   483.725567   0.025326773   0.331051917   1104.10539
4.5601   6.57835869e+34   0.13685438   6.5533366e+14   -0.565113708   1.09725336   0.369650073   0   491.401077   0   483.780479   0.0253160856   0.330988719   1104.02659
4.5651   6.57374707e+34   0.137285396   6.55170826e+14   -0.565153507   1.09747224   0.36956746   0   491.496576   0   483.835464   0.0253053895   0.330925442   1103.94773
4.5701   6.56913211e+34   0.137717251   6.55007819e+14   -0.565193349   1.09769138   0.369484753   0   491.592212   0   483.890522   0.0252946849   0.330862087   1103.86879
4.5751   6.56451383e+34   0.138149944   6.5484464e+14   -0.565233235   1.09791078   0.369401953   0   491.687985   0   483.945653   0.0252839717   0.330798653   1103.78979
