r (km)   P (dyn/cm^2)   M/M_solar   rho (g/cm^3)   g_{tt}   g_{rr}   n_b (fm^{-3})   A_eq   M_n* (MeV, core)/A (crust)   Z_eq   M_p* (MeV, core)/Z (crust)   n_e (fm^{-3})   n_n(n_nf) (fm^{-3})   mu_n(mu_nf) (MeV)
11.7876   5.87358535e+31   1.39743695   2.74625329e+13   -0.660310591   1.53875185   0.0163227421   944.146058   197.445662   40   39.9964997   0.00069153462   0.0129091689   946.076078
11.78885   5.8032378e+31   1.39746695   2.71907195e+13   -0.660329461   1.53868175   0.0161615271   942.307544   197.109343   40   39.9965409   0.000686040443   0.0127808433   946.049415
11.7901   5.73360388e+31   1.39749665   2.69214725e+13   -0.660348328   1.53861149   0.0160018297   940.471638   196.774054   40   39.9965813   0.000680587445   0.0126537228   946.022781
11.79135   5.6646767e+31   1.39752607   2.66547643e+13   -0.66036719   1.53854109   0.0158436337   938.638086   196.439792   40   39.9966208   0.000675175404   0.0125277938   945.996176
11.7926   5.59644942e+31   1.3975552   2.63905674e+13   -0.660386048   1.53847053   0.0156869229   936.806634   196.106551   40   39.9966594   0.000669804093   0.0124030427   945.9696
11.79385   5.5289153e+31   1.39758405   2.61288548e+13   -0.660404903   1.53839983   0.0155316814   934.977026   195.774327   40   39.9966973   0.000664473284   0.0122794563   945.943051
11.7951   5.46206767e+31   1.39761262   2.58695994e+13   -0.660423753   1.53832899   0.0153778932   933.149009   195.443111   40   39.9967344   0.000659182746   0.0121570212   945.916531
11.79635   5.39589993e+31   1.39764091   2.56127747e+13   -0.660442599   1.538258   0.0152255425   931.322329   195.112899   40   39.9967708   0.000653932245   0.0120357243   945.890039
11.7976   5.33040553e+31   1.39766893   2.53583541e+13   -0.660461441   1.53818688   0.0150746139   929.496733   194.783683   40   39.9968064   0.000648721545   0.0119155528   945.863574
11.79885   5.26557804e+31   1.39769668   2.51063114e+13   -0.66048028   1.53811561   0.0149250918   927.671969   194.455456   40   39.9968414   0.000643550407   0.0117964938   945.837136
11.8001   5.20141105e+31   1.39772415   2.48566207e+13   -0.660499114   1.5380442   0.0147769609   925.847785   194.128208   40   39.9968756   0.00063841859   0.0116785346   945.810725
11.80135   5.13789826e+31   1.39775136   2.46092561e+13   -0.660517944   1.53797266   0.0146302061   924.02393   193.801933   40   39.9969093   0.000633325852   0.0115616628   945.784341
11.8026   5.07503342e+31   1.3977783   2.43641923e+13   -0.66053677   1.53790098   0.0144848122   922.200154   193.476621   40   39.9969422   0.000628271948   0.0114458658   945.757983
11.80385   5.01281035e+31   1.39780498   2.4121404e+13   -0.660555592   1.53782917   0.0143407644   920.376208   193.152263   40   39.9969746   0.000623256634   0.0113311316   945.731652
11.8051   4.95122294e+31   1.3978314   2.38808662e+13   -0.660574409   1.53775723   0.0141980481   918.551843   192.82885   40   39.9970064   0.000618279662   0.0112174479   945.705346
11.80635   4.89026515e+31   1.39785756   2.36425542e+13   -0.660593223   1.53768515   0.0140566485   916.726811   192.506372   40   39.9970376   0.000613340784   0.0111048029   945.679065
11.8076   4.82993101e+31   1.39788346   2.34064436e+13   -0.660612033   1.53761295   0.0139165514   914.900865   192.184818   40   39.9970682   0.000608439751   0.0109931847   945.65281
11.80885   4.77021461e+31   1.39790912   2.31725101e+13   -0.660630838   1.53754062   0.0137777423   913.07376   191.86418   40   39.9970983   0.00060357631   0.0108825816   945.626579
11.8101   4.7111101e+31   1.39793452   2.29407298e+13   -0.66064964   1.53746816   0.0136402071   911.245249   191.544445   40   39.9971278   0.000598750211   0.0107729822   945.600373
11.81135   4.6526117e+31   1.39795967   2.2711079e+13   -0.660668437   1.53739558   0.013503932   909.415089   191.225604   40   39.9971569   0.000593961203   0.010664375   945.574191
11.8126   4.59471372e+31   1.39798457   2.24835344e+13   -0.660687231   1.53732287   0.0133689031   907.583037   190.907645   40   39.9971854   0.000589209033   0.0105567489   945.548033
11.81385   4.53741048e+31   1.39800924   2.22580728e+13   -0.66070602   1.53725004   0.0132351067   905.748849   190.590558   40   39.9972135   0.000584493449   0.0104500927   945.521899
11.8151   4.48069641e+31   1.39803365   2.20346713e+13   -0.660724805   1.53717709   0.0131025294   903.912286   190.27433   40   39.9972411   0.000579814198   0.0103443955   945.495788
11.81635   4.42456597e+31   1.39805783   2.18133075e+13   -0.660743586   1.53710403   0.0129711579   902.073106   189.958951   40   39.9972682   0.000575171026   0.0102396464   945.4697
11.8176   4.36901371e+31   1.39808177   2.15939588e+13   -0.660762364   1.53703084   0.0128409788   900.23107   189.644409   40   39.9972949   0.000570563682   0.0101358349   945.443634
11.81885   4.31403421e+31   1.39810548   2.13766034e+13   -0.660781136   1.53695754   0.0127119794   898.38594   189.330692   40   39.9973211   0.000565991911   0.0100329505   945.417591
11.8201   4.25962214e+31   1.39812895   2.11612193e+13   -0.660799905   1.53688412   0.0125841466   896.537478   189.017789   40   39.997347   0.000561455461   0.0099309826   945.39157
11.82135   4.2057722e+31   1.39815219   2.09477852e+13   -0.66081867   1.53681058   0.0124574677   894.685448   188.705686   40   39.9973724   0.000556954079   0.00982992112   945.36557
11.8226   4.15247916e+31   1.3981752   2.07362796e+13   -0.660837431   1.53673694   0.0123319303   892.829614   188.394373   40   39.9973974   0.000552487513   0.00972975592   945.339592
11.82385   4.09973786e+31   1.39819798   2.05266816e+13   -0.660856187   1.53666318   0.0122075219   890.969742   188.083837   40   39.9974221   0.000548055511   0.00963047703   945.313634
11.8251   4.04754319e+31   1.39822054   2.03189705e+13   -0.66087494   1.53658931   0.0120842303   889.105598   187.774067   40   39.9974463   0.000543657822   0.00953207461   945.287698
11.82635   3.99589007e+31   1.39824287   2.01131257e+13   -0.660893688   1.53651534   0.0119620434   887.23695   187.465048   40   39.9974702   0.000539294194   0.00943453897   945.261781
11.8276   3.94477352e+31   1.39826498   1.99091271e+13   -0.660912432   1.53644125   0.0118409492   885.363565   187.156771   40   39.9974938   0.000534964376   0.00933786054   945.235885
11.82885   3.89418858e+31   1.39828687   1.97069546e+13   -0.660931172   1.53636706   0.0117209359   883.485214   186.849221   40   39.997517   0.00053066812   0.00924202988   945.210008
11.8301   3.84413036e+31   1.39830854   1.95065887e+13   -0.660949908   1.53629276   0.011601992   881.601665   186.542387   40   39.9975398   0.000526405177   0.00914703768   945.18415
11.83135   3.79459401e+31   1.39833   1.93080097e+13   -0.66096864   1.53621836   0.0114841059   879.712691   186.236257   40   39.9975624   0.000522175298   0.00905287478   945.158312
11.8326   3.74557475e+31   1.39835125   1.91111986e+13   -0.660987368   1.53614386   0.0113672663   877.818064   185.930817   40   39.9975846   0.000517978236   0.00895953212   945.132492
11.83385   3.69706784e+31   1.39837228   1.89161363e+13   -0.661006091   1.53606925   0.011251462   875.917556   185.626057   40   39.9976065   0.000513813745   0.00886700077   945.106691
11.8351   3.6490686e+31   1.3983931   1.87228041e+13   -0.661024811   1.53599454   0.0111366819   874.01094   185.321962   40   39.9976281   0.000509681579   0.00877527193   945.080907
11.83635   3.60157239e+31   1.39841371   1.85311835e+13   -0.661043526   1.53591974   0.0110229152   872.097993   185.018521   40   39.9976494   0.000505581494   0.00868433694   945.055142
11.8376   3.55457462e+31   1.39843411   1.83412564e+13   -0.661062237   1.53584483   0.010910151   870.178489   184.715722   40   39.9976704   0.000501513247   0.00859418724   945.029393
11.83885   3.50807076e+31   1.39845431   1.81530048e+13   -0.661080944   1.53576983   0.0107983788   868.252205   184.413552   40   39.9976911   0.000497476595   0.0085048144   945.003662
11.8401   3.46205633e+31   1.39847431   1.79664109e+13   -0.661099647   1.53569473   0.010687588   866.318918   184.111999   40   39.9977115   0.000493471299   0.00841621013   944.977948
11.84135   3.41652687e+31   1.39849411   1.77814572e+13   -0.661118346   1.53561953   0.0105777685   864.378408   183.811051   40   39.9977317   0.000489497117   0.00832836622   944.952249
11.8426   3.37147801e+31   1.3985137   1.75981265e+13   -0.661137041   1.53554425   0.0104689098   862.430452   183.510695   40   39.9977516   0.000485553812   0.00824127461   944.926567
11.84385   3.32690539e+31   1.3985331   1.74164017e+13   -0.661155731   1.53546886   0.0103610021   860.47483   183.21092   40   39.9977713   0.000481641148   0.00815492734   944.900901
11.8451   3.28280471e+31   1.3985523   1.7236266e+13   -0.661174417   1.53539339   0.0102540354   858.511325   182.911714   40   39.9977907   0.000477758887   0.00806931656   944.87525
11.84635   3.23917173e+31   1.39857131   1.70577029e+13   -0.6611931   1.53531782   0.0101479998   856.539716   182.613064   40   39.9978099   0.000473906795   0.00798443455   944.849614
11.8476   3.19600222e+31   1.39859012   1.6880696e+13   -0.661211778   1.53524217   0.0100428857   854.559788   182.314958   40   39.9978288   0.00047008464   0.00790027369   944.823994
11.84885   3.15329203e+31   1.39860874   1.67052291e+13   -0.661230452   1.53516642   0.0099386837   852.571322   182.017386   40   39.9978475   0.000466292189   0.00781682647   944.798387
11.8501   3.11103704e+31   1.39862718   1.65312864e+13   -0.661249121   1.53509059   0.00983538425   850.574103   181.720334   40   39.997866   0.000462529212   0.00773408549   944.772795
11.85135   3.06923315e+31   1.39864542   1.63588522e+13   -0.661267787   1.53501467   0.00973297813   848.567916   181.423793   40   39.9978842   0.000458795481   0.00765204346   944.747217
11.8526   3.02787635e+31   1.39866348   1.6187911e+13   -0.661286449   1.53493866   0.0096314562   846.552547   181.127749   40   39.9979022   0.000455090767   0.00757069318   944.721652
11.85385   2.98696262e+31   1.39868135   1.60184475e+13   -0.661305106   1.53486257   0.00953080944   844.527781   180.832191   40   39.99792   0.000451414845   0.00749002757   944.696101
11.8551   2.94648803e+31   1.39869904   1.58504467e+13   -0.661323759   1.5347864   0.00943102896   842.493406   180.537109   40   39.9979377   0.00044776749   0.00741003966   944.670562
11.85635   2.90644865e+31   1.39871654   1.56838937e+13   -0.661342408   1.53471014   0.00933210598   840.449211   180.242491   40   39.9979551   0.00044414848   0.00733072257   944.645036
11.8576   2.86684062e+31   1.39873387   1.55187739e+13   -0.661361053   1.5346338   0.00923403186   838.394983   179.948326   40   39.9979723   0.000440557592   0.0072520695   944.619523
11.85885   2.82766009e+31   1.39875102   1.53550728e+13   -0.661379693   1.53455738   0.00913679807   836.330512   179.654603   40   39.9979893   0.000436994606   0.00717407379   944.594021
11.8601   2.78890328e+31   1.39876799   1.51927762e+13   -0.66139833   1.53448087   0.00904039618   834.255589   179.361311   40   39.9980061   0.000433459304   0.00709672885   944.568532
11.86135   2.75056643e+31   1.39878478   1.50318701e+13   -0.661416962   1.53440429   0.00894481792   832.170004   179.068439   40   39.9980227   0.00042995147   0.0070200282   944.543054
11.8626   2.71264583e+31   1.3988014   1.48723406e+13   -0.66143559   1.53432763   0.00885005508   830.07355   178.775977   40   39.9980392   0.000426470887   0.00694396543   944.517587
11.86385   2.67513779e+31   1.39881784   1.4714174e+13   -0.661454214   1.5342509   0.0087560996   827.966018   178.483915   40   39.9980555   0.000423017342   0.00686853426   944.492131
11.8651   2.63803866e+31   1.39883412   1.4557357e+13   -0.661472834   1.53417408   0.00866294354   825.847201   178.192242   40   39.9980716   0.000419590623   0.00679372846   944.466686
11.86635   2.60134485e+31   1.39885022   1.44018761e+13   -0.66149145   1.53409719   0.00857057903   823.716895   177.900948   40   39.9980875   0.000416190518   0.00671954194   944.44125
11.8676   2.56505278e+31   1.39886616   1.42477183e+13   -0.661510061   1.53402023   0.00847899834   821.574893   177.610023   40   39.9981033   0.000412816818   0.00664596865   944.415826
11.86885   2.52915891e+31   1.39888193   1.40948708e+13   -0.661528669   1.53394319   0.00838819384   819.420992   177.319458   40   39.9981189   0.000409469317   0.00657300266   944.39041
11.8701   2.49365975e+31   1.39889753   1.39433206e+13   -0.661547272   1.53386607   0.00829815801   817.254986   177.029242   40   39.9981343   0.000406147807   0.00650063811   944.365005
11.87135   2.45855183e+31   1.39891296   1.37930554e+13   -0.661565871   1.53378889   0.00820888343   815.076674   176.739366   40   39.9981496   0.000402852085   0.00642886925   944.339608
11.8726   2.42383171e+31   1.39892824   1.36440628e+13   -0.661584466   1.53371163   0.00812036279   812.885853   176.449821   40   39.9981647   0.000399581946   0.00635769038   944.314221
11.87385   2.389496e+31   1.39894335   1.34963304e+13   -0.661603056   1.53363431   0.00803258885   810.682322   176.160598   40   39.9981797   0.000396337191   0.00628709591   944.288842
11.8751   2.35554133e+31   1.3989583   1.33498463e+13   -0.661621643   1.53355691   0.00794555453   808.465879   175.871687   40   39.9981946   0.000393117618   0.00621708032   944.263471
11.87635   2.32196437e+31   1.39897309   1.32045986e+13   -0.661640225   1.53347944   0.00785925279   806.236326   175.583081   40   39.9982093   0.000389923031   0.00614763816   944.238109
11.8776   2.28876181e+31   1.39898773   1.30605757e+13   -0.661658803   1.53340191   0.00777367673   803.993462   175.294769   40   39.9982238   0.000386753231   0.00607876409   944.212754
11.87885   2.25593039e+31   1.3990022   1.29177659e+13   -0.661677377   1.53332431   0.00768881952   801.73709   175.006745   40   39.9982382   0.000383608024   0.00601045283   944.187408
11.8801   2.22346687e+31   1.39901652   1.27761578e+13   -0.661695946   1.53324664   0.00760467443   799.467012   174.719   40   39.9982525   0.000380487216   0.00594269916   944.162068
11.88135   2.19136805e+31   1.39903069   1.26357404e+13   -0.661714512   1.5331689   0.00752123484   797.183031   174.431526   40   39.9982666   0.000377390614   0.00587549797   944.136736
11.8826   2.15963074e+31   1.39904471   1.24965024e+13   -0.661733073   1.5330911   0.00743849421   794.884951   174.144315   40   39.9982807   0.000374318029   0.0058088442   944.11141
11.88385   2.12825179e+31   1.39905857   1.2358433e+13   -0.66175163   1.53301324   0.00735644608   792.572578   173.857359   40   39.9982945   0.000371269271   0.00574273288   944.086091
11.8851   2.0972281e+31   1.39907228   1.22215214e+13   -0.661770183   1.53293531   0.0072750841   790.245717   173.570652   40   39.9983083   0.000368244152   0.00567715909   944.060778
11.88635   2.06655657e+31   1.39908584   1.20857571e+13   -0.661788732   1.53285732   0.00719440201   787.904175   173.284186   40   39.9983219   0.000365242487   0.00561211801   944.035472
11.8876   2.03623414e+31   1.39909926   1.19511296e+13   -0.661807277   1.53277927   0.00711439363   785.54776   172.997954   40   39.9983354   0.000362264091   0.00554760489   944.010171
11.88885   2.00625778e+31   1.39911252   1.18176285e+13   -0.661825817   1.53270115   0.00703505289   783.176281   172.71195   40   39.9983488   0.000359308782   0.00548361505   943.984876
11.8901   1.9766245e+31   1.39912565   1.16852438e+13   -0.661844353   1.53262298   0.00695637376   780.789547   172.426167   40   39.9983621   0.000356376378   0.00542014385   943.959586
11.89135   1.9473313e+31   1.39913862   1.15539654e+13   -0.661862885   1.53254475   0.00687835033   778.387369   172.140599   40   39.9983753   0.000353466698   0.00535718675   943.934302
11.8926   1.91837525e+31   1.39915146   1.14237833e+13   -0.661881413   1.53246645   0.00680097675   775.969559   171.855241   40   39.9983883   0.000350579565   0.00529473924   943.909022
11.89385   1.88975342e+31   1.39916415   1.1294688e+13   -0.661899936   1.5323881   0.00672424726   773.535928   171.570086   40   39.9984013   0.0003477148   0.00523279691   943.883747
11.8951   1.86146292e+31   1.3991767   1.11666697e+13   -0.661918456   1.53230969   0.00664815618   771.08629   171.285129   40   39.9984141   0.000344872228   0.0051713554   943.858477
