r (km)   P (dyn/cm^2)   M/M_solar   rho (g/cm^3)   g_{tt}   g_{rr}   n_b (fm^{-3})   A_eq   A   Z_eq   Z   n_e (fm^{-3})   n_n(n_nf) (fm^{-3})   mu_n(mu_nf) (MeV)
11.7113906   2.87921385e+23   1.40000445   2506526.65   -0.647987043   1.54571079   1.51100621e-09   56   56   26   26   7.01538597e-10   0   0
11.7114687   2.83799455e+23   1.40000445   2470312.95   -0.647988222   1.54570517   1.48917682e-09   56   56   26   26   6.91403526e-10   0   0
11.7115469   2.79737839e+23   1.40000445   2434637.7   -0.647989401   1.54569954   1.46767202e-09   56   56   26   26   6.81419154e-10   0   0
11.711625   2.75735617e+23   1.40000445   2399492.52   -0.647990581   1.54569391   1.44648674e-09   56   56   26   26   6.71583131e-10   0   0
11.7117031   2.7179189e+23   1.40000445   2364869.14   -0.64799176   1.54568829   1.42561601e-09   56   56   26   26   6.61893148e-10   0   0
11.7117812   2.67905769e+23   1.40000445   2330759.45   -0.64799294   1.54568266   1.40505493e-09   56   56   26   26   6.52346933e-10   0   0
11.7118594   2.64076382e+23   1.40000445   2297155.46   -0.647994119   1.54567704   1.38479869e-09   56   56   26   26   6.4294225e-10   0   0
11.7119375   2.60302868e+23   1.40000445   2264049.34   -0.647995298   1.54567141   1.36484256e-09   56   56   26   26   6.33676904e-10   0   0
11.7120156   2.56584383e+23   1.40000445   2231433.35   -0.647996478   1.54566578   1.34518189e-09   56   56   26   26   6.24548734e-10   0   0
11.7120937   2.52920095e+23   1.40000445   2199299.91   -0.647997657   1.54566016   1.32581209e-09   56   56   26   26   6.15555615e-10   0   0
11.7121719   2.49309186e+23   1.40000445   2167641.55   -0.647998836   1.54565453   1.30672868e-09   56   56   26   26   6.06695458e-10   0   0
11.71225   2.4575085e+23   1.40000445   2136450.93   -0.648000015   1.54564891   1.28792722e-09   56   56   26   26   5.97966209e-10   0   0
11.7123281   2.42244295e+23   1.40000445   2105720.83   -0.648001195   1.54564328   1.26940336e-09   56   56   26   26   5.89365845e-10   0   0
11.7124063   2.38788741e+23   1.40000445   2075444.14   -0.648002374   1.54563765   1.25115282e-09   56   56   26   26   5.80892381e-10   0   0
11.7124844   2.3538342e+23   1.40000445   2045613.89   -0.648003553   1.54563203   1.23317139e-09   56   56   26   26   5.7254386e-10   0   0
11.7125625   2.32027578e+23   1.40000445   2016223.2   -0.648004732   1.5456264   1.21545493e-09   56   56   26   26   5.6431836e-10   0   0
11.7126406   2.28720472e+23   1.40000445   1987265.32   -0.648005912   1.54562078   1.19799937e-09   56   56   26   26   5.56213991e-10   0   0
11.7127188   2.25461369e+23   1.40000445   1958733.6   -0.648007091   1.54561515   1.18080069e-09   56   56   26   26   5.48228891e-10   0   0
11.7127969   2.22249551e+23   1.40000445   1930621.51   -0.64800827   1.54560953   1.16385496e-09   56   56   26   26   5.40361232e-10   0   0
11.712875   2.19084308e+23   1.40000445   1902922.6   -0.648009449   1.5456039   1.14715831e-09   56   56   26   26   5.32609214e-10   0   0
11.7129531   2.15964944e+23   1.40000445   1875630.56   -0.648010628   1.54559828   1.13070691e-09   56   56   26   26   5.24971066e-10   0   0
11.7130313   2.12890773e+23   1.40000445   1848739.17   -0.648011807   1.54559265   1.11449702e-09   56   56   26   26   5.17445047e-10   0   0
11.7131094   2.09861119e+23   1.40000445   1822242.3   -0.648012986   1.54558703   1.09852496e-09   56   56   26   26   5.10029443e-10   0   0
11.7131875   2.06875317e+23   1.40000445   1796133.94   -0.648014165   1.54558141   1.08278708e-09   56   56   26   26   5.02722571e-10   0   0
11.7132656   2.03932713e+23   1.40000445   1770408.15   -0.648015344   1.54557578   1.06727981e-09   56   56   26   26   4.95522771e-10   0   0
11.7133437   2.01032664e+23   1.40000445   1745059.12   -0.648016523   1.54557016   1.05199966e-09   56   56   26   26   4.88428412e-10   0   0
11.7134219   1.98174535e+23   1.40000445   1720081.11   -0.648017702   1.54556453   1.03694315e-09   56   56   26   26   4.81437891e-10   0   0
11.7135   1.95357702e+23   1.40000445   1695468.47   -0.648018881   1.54555891   1.02210689e-09   56   56   26   26   4.74549629e-10   0   0
11.7135781   1.92581551e+23   1.40000445   1671215.66   -0.64802006   1.54555329   1.00748754e-09   56   56   26   26   4.67762072e-10   0   0
11.7136562   1.89845478e+23   1.40000445   1647317.22   -0.648021239   1.54554766   9.93081798e-10   56   56   26   26   4.61073692e-10   0   0
11.7137344   1.87148887e+23   1.40000445   1623767.78   -0.648022418   1.54554204   9.78886431e-10   56   56   26   26   4.54482986e-10   0   0
11.7138125   1.84491192e+23   1.40000445   1600562.05   -0.648023597   1.54553642   9.64898252e-10   56   56   26   26   4.47988474e-10   0   0
11.7138906   1.81871817e+23   1.40000445   1577694.83   -0.648024776   1.54553079   9.51114126e-10   56   56   26   26   4.41588701e-10   0   0
11.7139687   1.79290195e+23   1.40000445   1555161   -0.648025955   1.54552517   9.37530968e-10   56   56   26   26   4.35282235e-10   0   0
11.7140469   1.76745765e+23   1.40000445   1532955.54   -0.648027134   1.54551955   9.24145743e-10   56   56   26   26   4.29067667e-10   0   0
11.714125   1.74237977e+23   1.40000445   1511073.47   -0.648028313   1.54551392   9.10955464e-10   56   56   26   26   4.22943608e-10   0   0
11.7142031   1.71766291e+23   1.40000445   1489509.93   -0.648029491   1.5455083   8.97957192e-10   56   56   26   26   4.16908696e-10   0   0
11.7142813   1.69330172e+23   1.40000445   1468260.12   -0.64803067   1.54550268   8.85148035e-10   56   56   26   26   4.10961588e-10   0   0
11.7143594   1.66929095e+23   1.40000445   1447319.32   -0.648031849   1.54549705   8.72525146e-10   56   56   26   26   4.0510096e-10   0   0
11.7144375   1.64562543e+23   1.40000445   1426682.88   -0.648033028   1.54549143   8.60085724e-10   56   56   26   26   3.99325515e-10   0   0
11.7145156   1.62230007e+23   1.40000445   1406346.22   -0.648034207   1.54548581   8.47827013e-10   56   56   26   26   3.9363397e-10   0   0
11.7145938   1.59930987e+23   1.40000445   1386304.86   -0.648035385   1.54548019   8.357463e-10   56   56   26   26   3.88025068e-10   0   0
11.7146719   1.57664988e+23   1.40000445   1366554.35   -0.648036564   1.54547457   8.23840916e-10   56   56   26   26   3.82497568e-10   0   0
11.71475   1.55431524e+23   1.40000445   1347090.35   -0.648037743   1.54546894   8.12108233e-10   56   56   26   26   3.77050251e-10   0   0
11.7148281   1.53230117e+23   1.40000445   1327908.55   -0.648038921   1.54546332   8.00545664e-10   56   56   26   26   3.71681916e-10   0   0
11.7149063   1.51060296e+23   1.40000445   1309004.75   -0.6480401   1.5454577   7.89150666e-10   56   56   26   26   3.6639138e-10   0   0
11.7149844   1.48921597e+23   1.40000445   1290374.77   -0.648041279   1.54545208   7.77920732e-10   56   56   26   26   3.61177483e-10   0   0
11.7150625   1.46813562e+23   1.40000445   1272014.54   -0.648042457   1.54544646   7.66853397e-10   56   56   26   26   3.56039077e-10   0   0
11.7151406   1.44735744e+23   1.40000445   1253920.03   -0.648043636   1.54544084   7.55946234e-10   56   56   26   26   3.50975037e-10   0   0
11.7152188   1.42687697e+23   1.40000445   1236087.26   -0.648044814   1.54543521   7.45196855e-10   56   56   26   26   3.45984254e-10   0   0
11.7152969   1.40668986e+23   1.40000445   1218512.35   -0.648045993   1.54542959   7.34602908e-10   56   56   26   26   3.41065636e-10   0   0
11.715375   1.38679182e+23   1.40000445   1201191.46   -0.648047172   1.54542397   7.24162078e-10   56   56   26   26   3.36218108e-10   0   0
11.7154531   1.36717862e+23   1.40000445   1184120.8   -0.64804835   1.54541835   7.13872088e-10   56   56   26   26   3.31440612e-10   0   0
11.7155312   1.34784608e+23   1.40000445   1167296.65   -0.648049529   1.54541273   7.03730695e-10   56   56   26   26   3.26732108e-10   0   0
11.7156094   1.32879011e+23   1.40000445   1150715.35   -0.648050707   1.54540711   6.9373569e-10   56   56   26   26   3.2209157e-10   0   0
11.7156875   1.31000666e+23   1.40000445   1134373.3   -0.648051886   1.54540149   6.83884901e-10   56   56   26   26   3.1751799e-10   0   0
11.7157656   1.29149176e+23   1.40000445   1118266.94   -0.648053064   1.54539587   6.74176189e-10   56   56   26   26   3.13010373e-10   0   0
11.7158437   1.27324149e+23   1.40000445   1102392.79   -0.648054243   1.54539025   6.64607446e-10   56   56   26   26   3.08567743e-10   0   0
11.7159219   1.25525199e+23   1.40000445   1086747.4   -0.648055421   1.54538463   6.551766e-10   56   56   26   26   3.04189136e-10   0   0
11.716   1.23751945e+23   1.40000445   1071327.39   -0.648056599   1.54537901   6.4588161e-10   56   56   26   26   2.99873605e-10   0   0
11.7160781   1.22004013e+23   1.40000445   1056129.42   -0.648057778   1.54537339   6.36720465e-10   56   56   26   26   2.95620216e-10   0   0
11.7161562   1.20281035e+23   1.40000445   1041150.21   -0.648058956   1.54536777   6.27691187e-10   56   56   26   26   2.91428051e-10   0   0
11.7162344   1.18582648e+23   1.40000445   1026386.53   -0.648060135   1.54536215   6.18791828e-10   56   56   26   26   2.87296206e-10   0   0
11.7163125   1.16908493e+23   1.40000445   1011835.2   -0.648061313   1.54535653   6.10020471e-10   56   56   26   26   2.8322379e-10   0   0
11.7163906   1.15258218e+23   1.40000445   997493.079   -0.648062491   1.54535091   6.01375226e-10   56   56   26   26   2.79209926e-10   0   0
11.7164688   1.13631477e+23   1.40000445   983357.09   -0.64806367   1.54534529   5.92854235e-10   56   56   26   26   2.75253752e-10   0   0
11.7165469   1.12027928e+23   1.40000445   969424.195   -0.648064848   1.54533967   5.84455667e-10   56   56   26   26   2.71354417e-10   0   0
11.716625   1.10447233e+23   1.40000445   955691.404   -0.648066026   1.54533405   5.76177719e-10   56   56   26   26   2.67511084e-10   0   0
11.7167031   1.08889061e+23   1.40000445   942155.771   -0.648067204   1.54532843   5.68018617e-10   56   56   26   26   2.63722929e-10   0   0
11.7167813   1.07353086e+23   1.40000445   928814.399   -0.648068383   1.54532281   5.59976614e-10   56   56   26   26   2.59989142e-10   0   0
11.7168594   1.05838986e+23   1.40000445   915664.431   -0.648069561   1.54531719   5.52049988e-10   56   56   26   26   2.56308923e-10   0   0
11.7169375   1.04346444e+23   1.40000445   902703.058   -0.648070739   1.54531157   5.44237044e-10   56   56   26   26   2.52681485e-10   0   0
11.7170156   1.02875147e+23   1.40000445   889927.512   -0.648071917   1.54530596   5.36536116e-10   56   56   26   26   2.49106054e-10   0   0
11.7170938   1.01424788e+23   1.40000445   877335.066   -0.648073095   1.54530034   5.28945558e-10   56   56   26   26   2.45581866e-10   0   0
11.7171719   9.99950643e+22   1.40000445   864923.037   -0.648074273   1.54529472   5.21463755e-10   56   56   26   26   2.42108172e-10   0   0
11.71725   9.85856772e+22   1.40000445   852688.781   -0.648075452   1.5452891   5.14089111e-10   56   56   26   26   2.3868423e-10   0   0
11.7173281   9.71963327e+22   1.40000445   840629.696   -0.64807663   1.54528348   5.06820058e-10   56   56   26   26   2.35309313e-10   0   0
11.7174062   9.58267411e+22   1.40000445   828743.218   -0.648077808   1.54527786   4.99655052e-10   56   56   26   26   2.31982703e-10   0   0
11.7174844   9.44766172e+22   1.40000445   817026.823   -0.648078986   1.54527225   4.92592569e-10   56   56   26   26   2.28703693e-10   0   0
11.7175625   9.31456799e+22   1.40000445   805478.025   -0.648080164   1.54526663   4.85631112e-10   56   56   26   26   2.25471588e-10   0   0
11.7176406   9.18336522e+22   1.40000445   794094.375   -0.648081342   1.54526101   4.78769206e-10   56   56   26   26   2.22285703e-10   0   0
11.7177187   9.05402613e+22   1.40000445   782873.463   -0.64808252   1.54525539   4.72005395e-10   56   56   26   26   2.19145362e-10   0   0
11.7177969   8.92652386e+22   1.40000445   771812.913   -0.648083698   1.54524978   4.6533825e-10   56   56   26   26   2.16049902e-10   0   0
11.717875   8.80083191e+22   1.40000445   760910.387   -0.648084876   1.54524416   4.58766359e-10   56   56   26   26   2.12998667e-10   0   0
11.7179531   8.67692422e+22   1.40000445   750163.581   -0.648086054   1.54523854   4.52288336e-10   56   56   26   26   2.09991013e-10   0   0
11.7180312   8.55477506e+22   1.40000445   739570.227   -0.648087232   1.54523292   4.45902811e-10   56   56   26   26   2.07026305e-10   0   0
11.7181094   8.43435914e+22   1.40000445   729128.091   -0.64808841   1.54522731   4.39608438e-10   56   56   26   26   2.04103918e-10   0   0
11.7181875   8.3156515e+22   1.40000445   718834.971   -0.648089588   1.54522169   4.33403892e-10   56   56   26   26   2.01223235e-10   0   0
11.7182656   8.19862756e+22   1.40000445   708688.699   -0.648090766   1.54521607   4.27287864e-10   56   56   26   26   1.98383651e-10   0   0
11.7183438   8.08326312e+22   1.40000445   698687.142   -0.648091943   1.54521046   4.21259068e-10   56   56   26   26   1.95584567e-10   0   0
11.7184219   7.96953431e+22   1.40000445   688828.196   -0.648093121   1.54520484   4.15316236e-10   56   56   26   26   1.92825395e-10   0   0
11.7185   7.85741762e+22   1.40000445   679109.789   -0.648094299   1.54519922   4.0945812e-10   56   56   26   26   1.90105556e-10   0   0
11.7185781   7.74688991e+22   1.40000445   669529.882   -0.648095477   1.54519361   4.0368349e-10   56   56   26   26   1.87424477e-10   0   0
11.7186563   7.63792834e+22   1.40000445   660086.464   -0.648096655   1.54518799   3.97991134e-10   56   56   26   26   1.84781598e-10   0   0
11.7187344   7.53051045e+22   1.40000445   650777.557   -0.648097833   1.54518237   3.9237986e-10   56   56   26   26   1.82176363e-10   0   0
11.7188125   7.42461406e+22   1.40000445   641601.21   -0.64809901   1.54517676   3.86848491e-10   56   56   26   26   1.79608228e-10   0   0
11.7188906   7.32021736e+22   1.40000445   632555.502   -0.648100188   1.54517114   3.81395871e-10   56   56   26   26   1.77076654e-10   0   0
11.7189688   7.21729885e+22   1.40000445   623638.542   -0.648101366   1.54516553   3.76020857e-10   56   56   26   26   1.74581112e-10   0   0
11.7190469   7.11583732e+22   1.40000445   614848.465   -0.648102544   1.54515991   3.70722328e-10   56   56   26   26   1.72121081e-10   0   0
11.719125   7.01581189e+22   1.40000445   606183.436   -0.648103721   1.5451543   3.65499176e-10   56   56   26   26   1.69696046e-10   0   0
11.7192031   6.91720201e+22   1.40000445   597641.646   -0.648104899   1.54514868   3.60350311e-10   56   56   26   26   1.67305502e-10   0   0
11.7192812   6.81998738e+22   1.40000445   589221.313   -0.648106077   1.54514306   3.55274659e-10   56   56   26   26   1.64948949e-10   0   0
11.7193594   6.72414803e+22   1.40000445   580920.682   -0.648107254   1.54513745   3.50271162e-10   56   56   26   26   1.62625896e-10   0   0
11.7194375   6.62966428e+22   1.40000445   572738.024   -0.648108432   1.54513183   3.45338777e-10   56   56   26   26   1.60335861e-10   0   0
11.7195156   6.53651673e+22   1.40000445   564671.635   -0.648109609   1.54512622   3.40476478e-10   56   56   26   26   1.58078365e-10   0   0
11.7195937   6.44468627e+22   1.40000445   556719.838   -0.648110787   1.5451206   3.35683254e-10   56   56   26   26   1.55852939e-10   0   0
11.7196719   6.35415406e+22   1.40000445   548880.98   -0.648111965   1.54511499   3.30958108e-10   56   56   26   26   1.53659121e-10   0   0
11.71975   6.26490155e+22   1.40000445   541153.431   -0.648113142   1.54510938   3.26300057e-10   56   56   26   26   1.51496455e-10   0   0
11.7198281   6.17691044e+22   1.40000445   533535.587   -0.64811432   1.54510376   3.21708136e-10   56   56   26   26   1.49364492e-10   0   0
11.7199062   6.09016271e+22   1.40000445   526025.867   -0.648115497   1.54509815   3.1718139e-10   56   56   26   26   1.47262788e-10   0   0
11.7199844   6.00464061e+22   1.40000445   518622.715   -0.648116675   1.54509253   3.12718882e-10   56   56   26   26   1.45190909e-10   0   0
11.7200625   5.92032663e+22   1.40000445   511324.595   -0.648117852   1.54508692   3.08319686e-10   56   56   26   26   1.43148426e-10   0   0
11.7201406   5.83720352e+22   1.40000445   504129.996   -0.64811903   1.5450813   3.03982891e-10   56   56   26   26   1.41134914e-10   0   0
11.7202188   5.7552543e+22   1.40000445   497037.428   -0.648120207   1.54507569   2.99707599e-10   56   56   26   26   1.39149957e-10   0   0
11.7202969   5.67446221e+22   1.40000445   490045.425   -0.648121385   1.54507008   2.95492927e-10   56   56   26   26   1.37193144e-10   0   0
11.720375   5.59481074e+22   1.40000445   483152.54   -0.648122562   1.54506446   2.91338001e-10   56   56   26   26   1.35264072e-10   0   0
